s880,TV SHOW,HALSTON,DANIEL MINAHAN,"EWAN MCGREGOR, BILL PULLMAN, REBECCA DAYAN, DAVID PITTU, KRYSTA RODRIGUEZ, RORY CULKIN, VERA FARMIGA, GIAN FRANCO RODRIGUEZ, SULLIVAN JONES, KELLY BISHOP, DILONE, JAMES WATERSTON, JASON KRAVITS, MARY BETH PEIL",UNITED STATES,2021-05-14,2021,TV-MA,1 Season,TV DRAMAS,HIS NAME BUILT AN EMPIRE. HIS STYLE DEFINED AN ERA. AMERICAN FASHION DESIGNER HALSTON SKYROCKETS TO FAME BEFORE HIS LIFE STARTS TO SPIN OUT OF CONTROL.
s881,TV SHOW,HAUNTED,UNKNOWN,UNKNOWN,"UNITED STATES, CZECH REPUBLIC",2021-05-14,2021,TV-MA,3 Seasons,"REALITY TV, TV HORROR, TV THRILLERS","REAL PEOPLE SIT DOWN WITH FRIENDS AND FAMILY TO SHARE TERRIFYING TRUE STORIES FROM THEIR PAST, RE-CREATED THROUGH CHILLING RE-ENACTMENTS."
s882,MOVIE,I AM ALL GIRLS,DONOVAN MARSH,"ERICA WESSELS, HLUBI MBOYA, DEON LOTZ, BRENDON DANIELS, MOTHUSI MAGANO",SOUTH AFRICA,2021-05-14,2021,TV-MA,107 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS",A RELENTLESS DETECTIVE FINDS COMMON GROUND WITH A KILLER SYSTEMATICALLY TARGETING THE PERPETRATORS RUNNING A POWERFUL CHILD-TRAFFICKING RING.
s883,MOVIE,JUNGLE BEAT: THE MOVIE,BRENT DAWES,"ED KEAR, DAVID MENKIN, INA MARIE SMITH, JOHN GUERRASIO, DAVID RINTOUL, GAVIN PETER, LUCY MONTGOMERY, FLORRIE WILKINSON, ADAM NEILL, JASON PENNYCOOKE",MAURITIUS,2021-05-14,2021,TV-Y7,90 min,"CHILDREN & FAMILY MOVIES, COMEDIES","WHEN A LOST AND LONELY ALIEN CRASH-LANDS ON EARTH, HIS NEW CREW OF TALKING ANIMAL FRIENDS HELPS HIM GET BACK HOME — AND TRY TO SAVE THE WORLD!"
s884,TV SHOW,"LOVE, DEATH & ROBOTS",UNKNOWN,"TOPHER GRACE, MARY ELIZABETH WINSTEAD, GARY COLE, SAMIRA WILEY, DAISUKE TSUJI, MAURICE LAMARCHE, REBECCA RIEDY, HELEN SADLER, HAYLEY MCLAUGHLIN, TIME WINTERS, ELLY CONDRON, STEFAN KAPICIC, BRUCE THOMAS, JEFF BERG, AARON HIMELSTEIN, CARLOS ALAZRAQUI, JILL TALLEY, BRIAN BLOOM, CHRIS COX, MICHAEL BENYAER, FRED TATASCIORE, SCOTT WHYTE, JOSH BRENER, GARY ANTHONY WILLIAMS, CHRIS PARNELL, GRAHAM HAMILTON, ADAM BARTLEY, KEVIN MICHAEL RICHARDSON, EMMA THORNETT, HENRY DOUTHWAITE, MADELEINE KNIGHT, REBECCA BANATVALA, KIRK THORNTON, YURI LOWENTHAL, ELAINE TAN, MATTHEW YANG KING, GWENDOLINE YEO, NEIL KAPLAN, G.K. BOWES, COURTENAY TAYLOR",UNITED STATES,2021-05-14,2021,TV-MA,2 Seasons,"TV ACTION & ADVENTURE, TV HORROR, TV SCI-FI & FANTASY","TERRIFYING CREATURES, WICKED SURPRISES AND DARK COMEDY CONVERGE IN THIS NSFW ANTHOLOGY OF ANIMATED STORIES PRESENTED BY TIM MILLER AND DAVID FINCHER."
s885,TV SHOW,MOVE TO HEAVEN,UNKNOWN,"LEE JE-HOON, TANG JUN-SANG, HONG SEUNG-HEE, JI JIN-HEE, LIM WON-HEE, CHOI SOO-YOUNG",SOUTH KOREA,2021-05-14,2021,TV-MA,1 Season,"INTERNATIONAL TV SHOWS, TV DRAMAS","FINDING LIFE IN ALL THAT’S LEFT BEHIND, A DETAIL-ORIENTED TRAUMA CLEANER AND HIS ESTRANGED UNCLE DELIVER UNTOLD STORIES OF THE DEPARTED TO LOVED ONES."
s886,MOVIE,TABLE MANNERS,LELI MAKI,"DIAAN LAWRENSON, RENATE STUURMAN, NEELS VAN JAARSVELD, THABO MALEMA, JOHN LATA, FIONA RAMSEY, JONATHAN TAYLOR, JULIAN ROBINSON","CANADA, SOUTH AFRICA",2021-05-14,2018,TV-MA,104 min,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES","WHEN A HOUSEWIFE'S PICTURE-PERFECT LIFE COMES CRASHING DOWN, SHE FINDS SOLACE AND HOPE THROUGH COOKING, FAMILY AND LOVE."
s887,TV SHOW,THE MYSTIC RIVER,UZODINMA OKPECHI,"JIDE KOSOKO, DELE ODULE, LOTA CHUKWU, BEN TOUITOU, AYO EWEBIYI, JOKE MUYIWA, JUDE CHUKWUKA, TONIA CHUKWURAH, FOLARIN AGUNBIADE, DEBBY FELIX, BUNMI SHOGADE",UNKNOWN,2021-05-14,2020,TV-14,1 Season,"INTERNATIONAL TV SHOWS, TV HORROR, TV SCI-FI & FANTASY","AS PREGNANT WOMEN VANISH IN A REMOTE NIGERIAN VILLAGE OVER DECADES, A DOCTOR WITH CHILD FINDS HERSELF EXTREMELY CLOSE TO UNCOVERING DANGEROUS SECRETS."
s888,MOVIE,THE STRANGE HOUSE,DANIEL PROCHASKA,"LEÓN ORLANDIANYI, BENNO ROßKOPF, JULIA KOSCHITZ, MARII WEICHSLER, LARS BITTERLICH, MICHAEL PINK, INGE MAUX, ELFRIEDE SCHÜSSELEDER, MICHAEL SOMMA, FINN REITER, MARKUS STUBEIER, LUCA STREUSSNIG",AUSTRIA,2021-05-14,2020,TV-MA,100 min,"HORROR MOVIES, INTERNATIONAL MOVIES, THRILLERS","WHEN A BIG-CITY FAMILY MOVES TO A REMOTE TOWN, TWO YOUNG BROTHERS AND THEIR NEW FRIENDS TRY TO SOLVE THE MENACING MYSTERY THAT HAUNTS THEIR HOME."
s889,MOVIE,THE UPSHAWS - THE AFTERPARTY,UNKNOWN,"DAVID SPADE, LONDON HUGHES, FORTUNE FEIMSTER, WANDA SYKES, MIKE EPPS, KIM FIELDS",UNKNOWN,2021-05-14,2021,TV-14,32 min,COMEDIES,"THE COMEDIC DREAM TEAM FROM ""THE UPSHAWS"" DISCUSS THE HIT SERIES, SHARE SOME ANECDOTES FROM THEIR OWN UPBRINGINGS AND PLAY A LITTLE SWAG-CENTRIC GAME."
s890,MOVIE,THE WOMAN IN THE WINDOW,JOE WRIGHT,"AMY ADAMS, GARY OLDMAN, ANTHONY MACKIE, FRED HECHINGER, WYATT RUSSELL, BRIAN TYREE HENRY, JENNIFER JASON LEIGH, JEANINE SERRALLES, MARIAH BOZEMAN, JULIANNE MOORE",UNITED STATES,2021-05-14,2021,R,102 min,"DRAMAS, THRILLERS","CONFINED TO HER HOME BY AGORAPHOBIA, A PSYCHOLOGIST BECOMES OBSESSED WITH HER NEW NEIGHBORS — AND SOLVING A BRUTAL CRIME SHE WITNESSES FROM HER WINDOW."
s891,TV SHOW,CASTLEVANIA,UNKNOWN,"RICHARD ARMITAGE, JAMES CALLIS, GRAHAM MCTAVISH, ALEJANDRA REYNOSO, TONY AMENDOLA, MATT FREWER, EMILY SWALLOW",UNITED STATES,2021-05-13,2021,TV-MA,4 Seasons,"ANIME SERIES, TV HORROR, TV THRILLERS",A VAMPIRE HUNTER FIGHTS TO SAVE A BESIEGED CITY FROM AN ARMY OF OTHERWORLDLY BEASTS CONTROLLED BY DRACULA HIMSELF. INSPIRED BY THE CLASSIC VIDEO GAMES.
s892,MOVIE,LAYER CAKE,MATTHEW VAUGHN,"DANIEL CRAIG, COLM MEANEY, KENNETH CRANHAM, SIENNA MILLER, TOM HARDY, MICHAEL GAMBON, GEORGE HARRIS, JAMIE FOREMAN, MARCEL IURES, BEN WHISHAW, TAMER HASSAN",UNITED KINGDOM,2021-05-13,2004,R,105 min,"INDEPENDENT MOVIES, INTERNATIONAL MOVIES, THRILLERS","A SUAVE, STEELY-EYED LONDON COCAINE DEALER'S RETIREMENT PLANS HIT A VIOLENT SNAG WHEN HIS BOSS ASKS HIM TO DO ONE MORE JOB."
s893,MOVIE,TOTTAA PATAAKA ITEM MAAL,ADITYA KRIPALANI,"SHALINI VATSA, CHITRANGADA CHAKRABORTY, VINAY SHARMA, SONAL JOSHI, KRITIKA PANDE",INDIA,2021-05-13,2018,TV-MA,107 min,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES","EXASPERATED WITH LIVING IN PERPETUAL FEAR FOR THEIR SAFETY, FOUR WOMEN KIDNAP A MAN TO SHOW HIM THE REALITIES OF BEING FEMALE IN DELHI."
s894,MOVIE,WAVE OF CINEMA: FILOSOFI KOPI,ADRIANO RUDIMAN,"MALIQ & D'ESSENTIALS, FOURTWNTY, GEDE ROBI, NADIN AMIZAH, ANANDA BADUDU, LEANNA RACHEL, RIO DEWANTO, CHICCO JERIKHO",UNKNOWN,2021-05-13,2020,TV-14,64 min,"DOCUMENTARIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS","IN THIS CONCERT FILM, ARTISTS PERFORM MUSIC FROM THE SOUNDTRACK OF ""FILOSOFI KOPI,"" WHICH TELLS THE STORY OF COFFEE AND THE PEOPLE WHO CHERISH IT."
s895,MOVIE,DANCE OF THE FORTY ONE,DAVID PABLOS,"ALFONSO HERRERA, EMILIANO ZURITA, MABEL CADENA, FERNANDO BECERRIL, PAULINA ÁLVAREZ MUÑOZ","MEXICO, BRAZIL",2021-05-12,2021,TV-MA,99 min,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES",A GAY CONGRESSMAN MARRIES THE MEXICAN PRESIDENT'S DAUGHTER BUT CAVORTS WITH A YOUNG MAN AT A SECRET CLUB. AND THEN SCANDAL HITS. BASED ON A TRUE STORY.
s896,MOVIE,OXYGEN,ALEXANDRE AJA,"MÉLANIE LAURENT, MATHIEU AMALRIC, MALIK ZIDI","FRANCE, UNITED STATES",2021-05-12,2021,TV-14,102 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS","AFTER WAKING UP IN A CRYOGENIC UNIT, LIZ FIGHTS TO SURVIVE AND REMEMBER WHO SHE IS BEFORE HER OXYGEN RUNS OUT."
s897,TV SHOW,THE UPSHAWS,UNKNOWN,"MIKE EPPS, WANDA SYKES, KIM FIELDS, PAGE KENNEDY, DIAMOND LYONS, KHALI DANIYA-RENEE SPRAGGINS, JERMELLE SIMON, GABRIELLE DENNIS, JOURNEY CHRISTINE",UNITED STATES,2021-05-12,2021,TV-14,1 Season,TV COMEDIES,A WORKING-CLASS BLACK FAMILY IN INDIANA STRIVES FOR A BETTER LIFE AND A HAPPY HOME WHILE JUGGLING EVERYDAY STRUGGLES IN THIS COMEDY SERIES.
s898,TV SHOW,USE FOR MY TALENT,CAI CONG,"SHEN YUE, JASPER LIU, DAI YUNFAN, YAN AN, SU MENGDI, HUANG SIRUI, CHARLES LIN, TAN QUAN, XIAO RAN",UNKNOWN,2021-05-12,2021,TV-14,1 Season,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV COMEDIES","WHEN THE GERMOPHOBIC OWNER OF A CLEANING COMPANY ENCOUNTERS A SLOVENLY EMPLOYEE, A ROMANCE BLOSSOMS AS THEY HELP ONE ANOTHER HEAL FROM THEIR PASTS."
s899,MOVIE,DEAR AFFY,SAMUEL OLATUNJI,"KEHINDE BANKOLE, ENYINNA NWIGWE, WILLIAMS UCHEMBA, TOYIN ABRAHAM, BIMBO ADEMOYE, TIMINI EGBUSON, UZOR ARUKWE, BIMBO AKINTOLA, FAITHIA WILLIAMS, ODUNLADE ADEKOLA, TENI ENTERTAINER, BIANCA UGO",UNKNOWN,2021-05-11,2020,TV-14,126 min,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES",AN ENGAGED COUPLE HIT A NUMBER OF SPEED BUMPS ON THEIR ROAD TO MATRIMONY INCLUDING MAJOR CAREER COMPLICATIONS AND QUESTIONS OF FIDELITY.
s900,MOVIE,ILLEGAL WOMAN,RAMON TÉRMENS,"DANIEL FARALDO, ISAK FÉRRIZ, YOLANDA SEY, RAQUEL CAMÓN, ADELINE FLAUN, KLAUDIA DUDOVÁ, BORIS RUIZ, ÀNGELS BASSAS, AHMAD ALHAMSHO, ABDEL AZIZ EL MOUNTASSIR",SPAIN,2021-05-11,2020,TV-MA,119 min,"DRAMAS, INTERNATIONAL MOVIES",AN IMMIGRATION LAWYER AND A NIGERIAN WOMAN CAUGHT IN A RING OF CORRUPTION TEAM UP TO UNCOVER THE TRUTH BEHIND A SUSPICIOUS DEATH IN A DETENTION CENTER.
s901,TV SHOW,"MONEY, EXPLAINED",UNKNOWN,UNKNOWN,UNITED STATES,2021-05-11,2021,TV-14,1 Season,DOCUSERIES,"WE SPEND IT, BORROW IT AND SAVE IT. NOW LET'S TALK ABOUT MONEY AND ITS MANY MINEFIELDS, FROM CREDIT CARDS TO CASINOS, SCAMMERS TO STUDENT LOANS."
s902,MOVIE,DEADLY SWITCH,SVETLANA CVETKO,"TERI POLO, DYLAN WALSH, DANIKA YAROSH, HAYLEY MCLAUGHLIN, BRYCE DURFEE, MATT PASSMORE, HEATHER MAZUR, ASHLYN PEARCE",UNITED STATES,2021-05-10,2019,TV-PG,86 min,"INDEPENDENT MOVIES, THRILLERS","IN THIS INDIE THRILLER, A FOREIGN EXCHANGE STUDENT MOVES IN WITH HER ROOMMATE'S FAMILY WHO GRIEVES OVER THE DAUGHTER THEY WOULD DO ANYTHING TO GET BACK."
s903,TV SHOW,MINE,UNKNOWN,"LEE BO-YOUNG, KIM SEO-HYUNG, LEE HYUN-WOOK, OK JA-YEON, CHA HAK-YEON, JEONG E-SUH, PARK HYUK-KWON, PARK WON-SOOK",SOUTH KOREA,2021-05-09,2021,TV-14,1 Season,"INTERNATIONAL TV SHOWS, TV DRAMAS","ENCAGED IN A GOLD-CLAD LIFE OF SECRETS AND LIES, TWO WOMEN IN A CONGLOMERATE FAMILY SEEK TO TOPPLE ALL THAT STANDS IN THEIR WAY OF FINDING TRUE JOY."
s904,MOVIE,NAYATTU,MARTIN PRAKKAT,"KUNCHACKO BOBAN, JOJU GEORGE, NIMISHA SAJAYAN, JAFFER IDUKKI, YAMA GILGAMESH, ANIL NEDUMANGAD, DINEESH P, VINOD SAGAR",INDIA,2021-05-09,2021,TV-MA,122 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS",THREE POLICE OFFICERS BECOME PAWNS FOR UNSCRUPULOUS LAWMAKERS WHEN THEY ARE FRAMED IN AN INCIDENT AMID POLITICAL ELECTIONS AND MUST FLEE TO EVADE ARREST.
s905,MOVIE,SLEEPLESS,BARAN BO ODAR,"JAMIE FOXX, MICHELLE MONAGHAN, SCOOT MCNAIRY, DERMOT MULRONEY, T.I., DAVID HARBOUR, GABRIELLE UNION, OCTAVIUS J. JOHNSON, TIM CONNOLLY, DREW SHEER",UNITED STATES,2021-05-08,2017,R,95 min,ACTION & ADVENTURE,"A LAS VEGAS COP ATTEMPTS TO ROB A DRUG SHIPMENT FROM A CASINO KINGPIN, BUT THE HEIST GOES HORRIBLY WRONG, LEADING TO THE KIDNAPPING OF HIS SON."
s906,MOVIE,SUPER ME,ZHANG CHONG,"DARREN WANG, SONG JIA, CAO BINGKUN, WU GANG, CHIN SHIH-CHIEH, WANG ZIYI, KEVIN LEE",CHINA,2021-05-08,2021,TV-14,104 min,"ACTION & ADVENTURE, DRAMAS, INTERNATIONAL MOVIES",A STRUGGLING SCREENWRITER DISCOVERS HIS LUCRATIVE ABILITY TO BRING ANTIQUES FROM HIS DREAMS INTO THE REAL WORLD — BUT HIS NEW LIFE SOON UNRAVELS.
s907,MOVIE,HAVE YOU EVER SEEN FIREFLIES? - THEATRE PLAY,YILMAZ ERDOGAN,"DEMET AKBAG, ZERRIN SÜMER, SINAN BENGIER, SALIH KALYON, BICAN GÜNALAN, SEBNEM SÖNMEZ, BINNUR KAYA, SERHAT ÖZCAN",TURKEY,2021-05-07,1999,TV-MA,118 min,"DRAMAS, INTERNATIONAL MOVIES",YILMAZ ERDOGAN'S LAUDED STAGE PLAY TRACES THE LIFE OF WUNDERKIND GÜLSEREN AS SHE NAVIGATES SOCIAL AND POLITICAL CHANGE.
s908,MOVIE,IN OUR MOTHERS' GARDENS,SHANTRELLE P. LEWIS,UNKNOWN,UNITED STATES,2021-05-07,2020,TV-MA,85 min,DOCUMENTARIES,AN UNPLANNED PREGNANCY UPENDS THE CAREFREE LIVES OF A YOUNG WOMAN AND HER FLATMATE AS THEY DISCOVER THE STRUGGLES OF SINGLE MOTHERHOOD.
s909,TV SHOW,JUPITER'S LEGACY,UNKNOWN,"JOSH DUHAMEL, BEN DANIELS, LESLIE BIBB, ANDREW HORTON, ELENA KAMPOURIS, MATT LANTER, MIKE WADE, TENIKA DAVIS, IAN QUINLAN, DAVID JULIAN HIRSH, TYLER MANE",UNITED STATES,2021-05-07,2021,TV-MA,1 Season,"TV ACTION & ADVENTURE, TV SCI-FI & FANTASY","THEY'RE THE FIRST GENERATION OF SUPERHEROES. BUT AS THEY PASS THE TORCH TO THEIR CHILDREN, TENSIONS ARE RISING — AND THE OLD RULES NO LONGER APPLY."
s910,MOVIE,MILESTONE,IVAN AYR,"SUVINDER VICKY, LAKSHVIR SARAN, MOHINDER GUJRAL, GURINDER MAKNA, DALJEET SINGH, AKHILESH KUMAR, GAURIKA BHATT, ARUN ASENG",INDIA,2021-05-07,2021,TV-14,98 min,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES","RECENTLY MARKING 500,000 KILOMETERS ON THE ROAD, A NEWLY BEREAVED TRUCKER FACES THE THREAT OF LOSING THE JOB THAT HAS COME TO DEFINE HIM TO A NEW INTERN."
s911,MOVIE,MONSTER,ANTHONY MANDLER,"KELVIN HARRISON JR., JENNIFER HUDSON, JEFFREY WRIGHT, JENNIFER EHLE, TIM BLAKE NELSON, NASIR 'NAS' JONES, RAKIM MAYERS, PAUL BEN-VICTOR, JOHN DAVID WASHINGTON, JHARREL JEROME, DORIAN MISSICK",UNITED STATES,2021-05-07,2021,TV-MA,99 min,DRAMAS,A TALENTED TEEN IMPLICATED IN A ROBBERY-TURNED-MURDER FIGHTS FOR HIS INNOCENCE AND INTEGRITY AGAINST A CRIMINAL JUSTICE SYSTEM THAT’S ALREADY JUDGED HIM.
s912,TV SHOW,SAB JHOLMAAL HAI,VIJAY ROCHE,UNKNOWN,INDIA,2021-05-07,2017,TV-Y7,2 Seasons,"KIDS' TV, TV COMEDIES","IN THIS MADCAP COMEDY, TWO MISCHIEVOUS CATS, A TALKING PARROT AND A HIGH-STRUNG DOG KEEP GETTING INTO TROUBLE WHILE THEIR HUMAN IS AWAY."
s913,MOVIE,THE CIRCLE - THE AFTERPARTY,UNKNOWN,"DAVID SPADE, LONDON HUGHES, FORTUNE FEIMSTER",UNKNOWN,2021-05-07,2021,TV-14,35 min,COMEDIES,"STARS OF ""THE CIRCLE"" DROP BY TO DISCUSS SEASON 2'S BIG WINNER, SOME JUICY BEHIND-THE-SCENES GOSSIP AND THEIR ENDURING FRIENDSHIPS WITH ONE ANOTHER."
s914,MOVIE,TIME TO DANCE,STANLEY MENINO D'COSTA,"SOORAJ PANCHOLI, ISABELLE KAIF, RAJPAL YADAV, WALUSCHA D'SOUZA, NATASHA POWELL, MARTIN RYCROFT, AMRIT MAGHERA, SAQIB SALEEM",INDIA,2021-05-07,2020,TV-PG,107 min,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES","WHEN A BALLROOM DANCER’S SHOT AT A CRUCIAL TOURNAMENT IS JEOPARDIZED, A STREET DANCER MUST FACE HIS OWN PAINFUL PAST AND STEP UP AS HER NEW PARTNER."
s915,MOVIE,UNREST,JENNIFER BREA,"JENNIFER BREA, OMAR WASOW, JESSICA TAYLOR-BEARMAN","UNITED KINGDOM, UNITED STATES",2021-05-07,2017,TV-MA,97 min,DOCUMENTARIES,"IN THIS HEART-WRENCHING DOCUMENTARY, A 28-YEAR-OLD PH.D. STUDENT TURNS THE CAMERA ON HERSELF TO CAPTURE HER STRUGGLES WITH CHRONIC FATIGUE SYNDROME."
s916,MOVIE,AND TOMORROW THE ENTIRE WORLD,JULIA VON HEINZ,"MALA EMDE, NOAH SAAVEDRA, TONIO SCHNEIDER, LUISA-CÉLINE GAFFRON, ANDREAS LUST, NADINE SAUTER, IVY LISSACK, HUSSEIN ELIRAQUI, VICTORIA TRAUTTMANSDORFF, MICHAEL WITTENBORN","GERMANY, FRANCE",2021-05-06,2020,TV-MA,112 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS",A LAW STUDENT JOINS AN ANTI-FASCIST GROUP AND FINDS HERSELF SUCKED INTO INCREASINGLY DANGEROUS SITUATIONS AND DRAWN MORE AND MORE TO VIOLENCE.
s917,MOVIE,DEAD MAN DOWN,NIELS ARDEN OPLEV,"COLIN FARRELL, NOOMI RAPACE, TERRENCE HOWARD, DOMINIC COOPER, ISABELLE HUPPERT, LUIS DA SILVA JR., ARMAND ASSANTE, F. MURRAY ABRAHAM",UNITED STATES,2021-05-06,2013,R,118 min,ACTION & ADVENTURE,AN ENFORCER PLOTTING REVENGE AGAINST THE RUTHLESS CRIMINAL HE WORKS FOR IS BLACKMAILED BY A MYSTERIOUS NEIGHBOR LOOKING TO EXACT VENGEANCE OF HER OWN.
s918,MOVIE,FRAMING JOHN DELOREAN,"DON ARGOTT, SHEENA M. JOYCE","ALEC BALDWIN, JOSH CHARLES, MORENA BACCARIN, DEAN WINTERS, MICHAEL RISPOLI, DANA ASHBROOK, JASON JONES, JOSH COOKE, SEAN CULLEN, WILLIAM HILL",UNITED STATES,2021-05-05,2019,TV-MA,109 min,"DOCUMENTARIES, DRAMAS","FROM HIS RISE IN THE AUTO INDUSTRY TO HIS FALL FROM GRACE, JOHN DELOREAN'S LEGACY OF POWER, FAST CARS AND DRUGS COMES TO LIFE IN THIS DOCUMENTARY."
s919,TV SHOW,LAVA KA DHAAVA,UNKNOWN,"JAAVED JAAFERI, RUTLEDGE WOOD",INDIA,2021-05-05,2021,TV-PG,1 Season,REALITY TV,ACTOR JAAVED JAAFFERI BRINGS HIS SIGNATURE HUMOR TO THIS HINDI DUBBING OF THE SHOW WHERE TEAMS CREATIVELY NAVIGATE ROOMS FLOODED WITH MAKE-BELIEVE LAVA.
s921,TV SHOW,SELENA: THE SERIES,UNKNOWN,"CHRISTIAN SERRATOS, GABRIEL CHAVARRIA, RICARDO CHAVIRA, NOEMI GONZALEZ, SEIDY LOPEZ, HUNTER REESE PEÑA, JULIO MACIAS, CARLOS ALFREDO JR., JESSE POSEY, MADISON TAYLOR BAEZ, JUAN MARTINEZ, DANIELA ESTRADA, PAUL RODRIGUEZ JR.","MEXICO, UNITED STATES",2021-05-04,2020,TV-PG,2 Seasons,TV DRAMAS,ICONIC MEXICAN-AMERICAN PERFORMER SELENA RISES TO FAME AS SHE AND HER FAMILY MAKE SACRIFICES IN ORDER TO ACHIEVE THEIR LIFELONG DREAMS.
s922,TV SHOW,STARTUP,UNKNOWN,"ADAM BRODY, EDI GATHEGI, OTMARA MARRERO, MARTIN FREEMAN, RON PERLMAN, ADDISON TIMLIN, MIRA SORVINO",UNITED STATES,2021-05-04,2018,TV-MA,3 Seasons,"CRIME TV SHOWS, TV DRAMAS",AN ATTEMPT TO LAUNDER STOLEN MONEY FINANCES A CRYPTOCURRENCY THAT PUTS ENTREPRENEURS IN BUSINESS WITH A CORRUPT FBI AGENT AND A MIAMI GANG.
s923,MOVIE,THE CLOVEHITCH KILLER,DUNCAN SKILES,"DYLAN MCDERMOTT, CHARLIE PLUMMER, SAMANTHA MATHIS, MADISEN BEATY, BRENNA SHERMAN, LANCE CHANTILES-WERTZ, EMMA JONES, JONATHAN RIGGS",UNITED STATES,2021-05-04,2018,TV-MA,109 min,"DRAMAS, INDEPENDENT MOVIES, THRILLERS",A TEENAGER'S PICTURE-PERFECT FAMILY IS TORN APART WHEN HE UNCOVERS UNNERVING EVIDENCE OF A SERIAL KILLER CLOSE TO HOME.
s924,TV SHOW,TRASH TRUCK,UNKNOWN,"HENRY KEANE, GLEN KEANE, LUCAS NEFF, BRIAN BAUMGARTNER, JACKIE LOEB, OLIVE KEANE",UNKNOWN,2021-05-04,2021,TV-Y,2 Seasons,KIDS' TV,"SIX-YEAR OLD HANK AND HIS BEST PAL, A GIANT TRASH TRUCK, EXPLORE THE WORLD AROUND THEM ON FANTASTICAL ADVENTURES WITH THEIR ANIMAL FRIENDS."
s925,MOVIE,ALIENS STOLE MY BODY,SEAN MCNAMARA,"JAYDEN GREIG, LAUREN MCNAMARA, DAN PAYNE, ALEX ZAHARA, SEAN QUAN, KIRSTEN ROBEK, TY CONSIGLIO, CHRISTIAN CONVERY, SANDY ROBSON, CHRISTINA MEREDITH LEWALL, GEORGE TAKEI",UNITED STATES,2021-05-01,2020,PG,88 min,"CHILDREN & FAMILY MOVIES, COMEDIES",THE GALACTIC PATROL IS ON THE HUNT FOR DEPUTY ROD ALLBRIGHT'S BODY. NOW THEY MUST TEAM UP WITH OLD AND NEW FRIENDS TO STOP THE BODY-SNATCHING FIEND.
s926,TV SHOW,ANGELINA BALLERINA,UNKNOWN,UNKNOWN,UNKNOWN,2021-05-01,2010,TV-Y,2 Seasons,"BRITISH TV SHOWS, KIDS' TV","ANGELINA IS CRAZY ABOUT BALLET DANCING, EVEN THOUGH SHE'S A YOUNG MOUSE, AND STUDIES HARD WITH A FAMOUS TEACHER TO BECOME A PRIMA BALLERINA."
s927,MOVIE,AU COEUR DES GANGS,VONDIE CURTIS-HALL,"TYRESE GIBSON, MEAGAN GOOD, LARENZ TATE, HENRY HUNTER HALL, KIMORA LEE SIMMONS, GAME",UNITED STATES,2021-05-01,2006,R,97 min,"ACTION & ADVENTURE, DRAMAS","IN LOS ANGELES, RECENTLY PAROLED O2 TEAMS UP WITH A STREET-SMART HUSTLER WHEN A GANG HIJACKS HIS CAR AND HOLDS HIS SON FOR RANSOM."
s928,TV SHOW,BARNEY AND FRIENDS,UNKNOWN,"BOB WEST, JULIE JOHNSON, DAVID JOYNER, JEFF AYERS, DEAN WENDT, CAREY STINSON, PATTY WIRTZ, EMILIO MAZUR",UNKNOWN,2021-05-01,2010,TV-Y,2 Seasons,KIDS' TV,"BARNEY THE PURPLE DINOSAUR, BABY BOP AND B.J. ARE STILL BRINGING SMILES TO KIDS' FACES WITH THEIR NONSTOP ADVENTURES, STORIES, GAMES AND GUESTS."
s929,MOVIE,BEST OF THE BEST,ROBERT RADLER,"ERIC ROBERTS, JAMES EARL JONES, SALLY KIRKLAND, CHRIS PENN, PHILLIP RHEE, JOHN P. RYAN, JOHN DYE, LOUISE FLETCHER",UNITED STATES,2021-05-01,1989,PG-13,97 min,"ACTION & ADVENTURE, SPORTS MOVIES",PERSONAL PROBLEMS AND RACIAL TENSIONS DISTRACT THE MEMBERS OF A U.S. KARATE TEAM HANDPICKED TO COMPETE IN AN INTERNATIONAL MARTIAL ARTS COMPETITION.
s930,MOVIE,DEAD AGAIN IN TOMBSTONE,ROEL REINÉ,"DANNY TREJO, JAKE BUSEY, ELYSIA ROTARU, DEAN MCDERMOTT, ELIZABETH LAVENDER, PETER SKAGEN",UNKNOWN,2021-05-01,2017,R,99 min,"ACTION & ADVENTURE, HORROR MOVIES","AT THE DEVIL'S BIDDING, A DECEASED OUTLAW RETURNS TO LIFE BENT ON PROTECTING AN ANCIENT RELIC FROM A GROUP OF SOLDIERS — AND RAISING ALL KINDS OF HELL."
